transaction_id,amount,hour,merchant_category,device_change,geo_distance_km,velocity_per_hour,is_new_merchant,label,fraud_pattern
e5b28cc3-0c12-47e8-b87d-1fcaa779aeea,155.53,11,utilities,0,5.74,2,0,0,normal
fa2f0792-f6ee-4fee-93bd-3853955b20ff,96.23,17,pharmacy,0,2.26,3,0,0,normal
a8045f00-f35c-4ddd-8e81-e0c80bd7208d,57.51,18,entertainment,0,10.3,3,0,0,normal
ec15d2f1-8305-40c7-840b-e4cacd64f3e1,126.69,8,entertainment,0,1.94,1,0,0,normal
33f04a9b-f81f-4b04-b26c-301095336fff,297.5,12,utilities,0,1.64,1,0,0,normal
a6a037e6-985f-4047-87ec-ac83e09327af,166.15,11,entertainment,0,2.44,1,0,0,normal
2a1bb4c3-c616-4aa6-b05b-a0e6668c3ffb,147.77,6,education,0,11.76,1,0,0,normal
813a39ff-94d3-4ac3-8dcc-cdf23b6c7198,79.36,19,pharmacy,0,0.57,4,0,0,normal
e32a436a-40ba-469f-b7ac-9eb9d661cdd9,63.15,17,entertainment,0,2.88,1,0,0,normal
ba04b549-7489-4388-88b3-efc16e83f52f,793.65,7,education,0,7.49,2,1,0,normal
24409c26-0a6b-4979-ac42-8ddaaa0546c8,60.03,13,electronics,0,6.38,1,0,0,normal
476d3b4a-8346-49d2-a8d1-337c657ebf0d,348.77,19,grocery,0,0.85,3,0,0,normal
2b182a6c-592e-41a6-9e0a-ec1f75d1a32d,27410.7,15,electronics,1,65.93,1,1,1,social_engineering
6bf05ed8-573e-4dd8-83f9-74e091a9ba15,137.12,12,pharmacy,0,0.14,4,0,0,normal
d286bb02-d6de-4be0-b36c-f751ce3a4e76,817.79,14,transport,0,0.47,2,0,0,normal
dae838ec-6678-42b0-a156-6ebe2a1ccc0a,242.01,17,education,0,0.66,1,0,0,normal
55af7903-5ae8-4953-9827-ebaa61bbfbf1,147.37,11,transport,0,0.11,2,0,0,normal
ebf42e15-78f5-4315-89a2-96fdf46c4cb4,98.47,20,entertainment,0,2.76,1,0,0,normal
32791a0d-87bc-4736-ab70-488803b4e0c0,278.2,13,entertainment,0,0.13,1,0,0,normal
4bc5f3cd-78fc-4b9f-9d8c-2d9b051c40a0,318.31,17,utilities,0,3.06,1,0,0,normal
c7b1f05b-874f-4df8-9bf4-87a43af4532d,201.68,1,electronics,0,6.93,1,0,0,normal
50943296-2096-4a10-b29b-7bee116125f4,410.8,22,transport,0,1.09,1,0,0,normal
b659f1d1-945a-459f-a23f-c530d7d0e5d7,87.35,18,clothing,0,5.37,1,0,0,normal
04c1bb1e-dcd0-4afd-9fc7-a06752c39567,705.16,12,restaurant,0,2.01,1,0,0,normal
4044ed80-65b1-4097-af48-3c157aba7d5b,164.5,15,fuel,0,1.87,3,0,0,normal
ec78ef22-4345-4fb3-aaf1-942123b06f95,474.85,17,entertainment,0,19.85,1,0,0,normal
a3c6af2b-09f6-40bc-926e-5275891379db,23881.93,11,grocery,0,29.75,3,1,1,social_engineering
63152520-b956-45d1-8f24-db50db85fe92,252.68,16,restaurant,0,2.9,2,0,0,normal
c3e572f2-677f-43c2-a0f8-f3da27e8b8d7,291.29,12,clothing,0,1.37,2,0,0,normal
d2422ba1-cef2-4e1b-b5d8-1583449d40d9,20499.32,1,fuel,1,271.37,2,1,1,late_night_high
6cf2e2ad-98e7-49b5-8c99-75ab97f7220c,1285.46,16,clothing,0,5.02,4,0,0,normal
1481d68d-519c-435c-921a-167bcd166d4f,64.1,14,utilities,0,1.84,1,0,0,normal
c969ae36-b487-450e-b72a-a8bf0065ee87,5225.93,11,pharmacy,1,93.32,20,1,1,velocity_attack
4d8660b3-6f0a-4910-80cd-46060165261d,277.21,18,restaurant,0,8.22,1,0,0,normal
6ab64e9b-bcbf-42f7-ad77-bcf149fdd8f6,148.84,8,grocery,0,1.32,1,0,0,normal
f6a98e0d-e504-4ddb-8aa3-65beca90c34b,506.29,15,restaurant,0,1.58,1,0,0,normal
59361018-1a8a-4e7c-a34a-55fe53789e8d,237.72,11,transport,0,3.75,1,0,0,normal
f36bef05-c652-40c8-907d-8b2c8f57f150,19750.42,15,education,0,18.27,3,1,1,social_engineering
9f9dad74-a17e-4c3e-9bf4-a63029613395,229.05,14,entertainment,0,0.19,3,0,0,normal
b5e821ef-c892-45bf-b4f3-ddd27a8b916b,607.14,17,pharmacy,0,3.81,2,0,0,normal
b0912688-dee4-45e3-aaad-50342a611e2f,199.21,14,grocery,0,3.7,1,0,0,normal
2c50a1f2-89cf-4db8-92bf-46476c07a4d6,645.13,16,pharmacy,0,1.97,1,0,0,normal
693ba824-ad5e-4e38-997e-8a2fb680beea,79.71,5,education,0,1.39,3,0,0,normal
47970bb2-328f-4a2b-aeeb-bad5b3ebdcb8,203.39,20,pharmacy,1,5.32,1,0,0,normal
a5dceff7-cc5b-4cc0-9e2b-3f23843cd76e,482.48,10,clothing,0,0.45,1,0,0,normal
d468438b-c9d6-4f7b-b5a3-5caadb7cb4b9,2587.86,0,transport,0,77.37,8,1,1,velocity_attack
bd3a0364-a15c-4868-9b2b-ff3a7e3e482b,65.71,7,clothing,0,1.9,1,0,0,normal
9435c318-d98d-456e-bcf8-c255aeda1dbf,199.87,15,electronics,0,1.25,1,0,0,normal
cedf5763-033f-4d84-81a5-c540cda8f6f3,639.93,14,education,1,12.06,8,1,1,velocity_attack
b7a21aa3-b053-493a-91b6-b5142b01e28a,165.6,17,education,0,0.7,1,1,0,normal
8d7faecf-e1c8-4704-939c-1a0b14883fca,6462.63,13,transport,0,15.42,1,1,1,social_engineering
d1f317f8-baad-4d41-ade7-2f1c6c0b442d,98.92,17,electronics,0,2.6,4,0,0,normal
85e590d1-29e3-4a46-9582-d17a28a3c1fd,610.09,21,restaurant,0,3.09,1,0,0,normal
6621c73c-57c7-4449-a4e4-3bc39983f568,91.62,7,utilities,0,0.21,1,0,0,normal
256403af-fee3-4220-b9f2-5d7436133bf8,293.38,18,grocery,0,7.68,1,0,0,normal
d448bd67-11a5-4a2e-82a2-734a38e81804,297.31,15,restaurant,0,7.46,1,0,0,normal
d02406c1-8f02-4bdf-a8f3-b46e2044976b,189.58,13,education,0,1.05,1,1,0,normal
8e500222-4214-42e4-affb-5e0dd839b28c,396.19,17,fuel,0,2.97,2,0,0,normal
8bfa7908-01c5-4ecc-9d5a-65873e589fcb,78535.33,2,grocery,1,276.26,1,1,1,late_night_high
4b3c7c0e-912c-4694-b9b0-1a8bf9185771,65.33,9,clothing,0,2.13,4,0,0,normal
839ff699-1a11-41eb-88f6-40996ab4879c,156.6,11,education,0,2.95,1,0,0,normal
a20ef115-033b-45e2-96a4-ac578075ff37,264.38,17,grocery,0,0.49,2,0,0,normal
fa96ad1e-454b-4fbe-a181-240a74fca17c,135.35,17,pharmacy,1,1.03,2,0,0,normal
a270e8de-8926-49c1-ba3f-6dcbf38af315,111.57,17,electronics,1,4.45,1,0,0,normal
c3abbbc5-c852-4016-82eb-3ac2dbd2ef71,581.38,11,grocery,0,2.1,4,0,0,normal
2909c6fd-b7a1-4e4e-ab2e-8b4e5682c86a,59.33,18,education,0,0.76,1,0,0,normal
6e7e00e5-725c-4bbd-8965-512066f0db23,198.25,14,fuel,0,9.54,2,0,0,normal
02ab47f5-7983-4734-a5bc-d3fecb16ce7c,111.71,14,pharmacy,0,1.02,1,0,0,normal
017ebf47-3848-4f76-839f-1e070e20b607,270.13,13,transport,0,5.33,1,0,0,normal
f2b55378-bada-4d20-b1cb-25215eba3d32,277.43,11,electronics,0,1.6,1,0,0,normal
95909c8d-2547-4033-b311-740daa29b79d,133.78,18,utilities,0,0.29,1,0,0,normal
ccff0406-1962-4257-8d02-34469cc7d677,299.11,16,transport,0,7.73,1,0,0,normal
4038a207-453e-4100-afba-3f05c6a54e0c,455.87,13,restaurant,0,7.43,1,0,0,normal
6a1b2734-15a2-40e2-aaa5-29132e0a56e8,36.46,21,clothing,0,6.63,1,0,0,normal
d23c1b65-64b6-4e8a-aab7-e1a773accee1,1006.34,17,clothing,1,28.07,16,0,1,velocity_attack
d480af60-4133-490a-b25f-98b83acb589b,748.17,11,grocery,0,3.17,1,0,0,normal
a86d1f75-22bf-4129-b271-1e99069e1ab9,13.31,15,entertainment,0,1.14,2,0,0,normal
1d3f9fb0-4e34-4273-9384-dca7a882950c,42.13,8,clothing,0,4.1,1,0,0,normal
dfd009ab-2195-453b-8353-3941b202aa3b,177.97,1,grocery,0,1.74,2,0,0,normal
af295aaf-ae02-43d6-bbcd-fd9573c5928b,286.99,11,restaurant,0,2.45,4,0,0,normal
432e722f-25b2-4a1c-8576-d207572b2ad0,486.07,11,entertainment,0,2.47,1,0,0,normal
34718c35-a7b1-4316-8967-a46c8a43c439,113.74,9,pharmacy,0,3.01,1,0,0,normal
8b156888-d226-41d9-86d0-57c7ade2472a,127.22,17,pharmacy,0,3.22,1,0,0,normal
7a3b8763-8890-487c-b994-f0046e62e541,104.19,10,fuel,0,5.6,1,1,0,normal
a9360704-ec55-48fc-ba86-117e995ab714,2625.74,3,transport,1,76.29,8,0,1,velocity_attack
585601d3-f49e-49eb-8bf0-a61bc3674467,245.23,18,restaurant,0,0.57,2,0,0,normal
243cb325-e798-4aa7-9f1b-92689483c574,465.79,16,restaurant,0,0.04,1,1,0,normal
a9cbacc4-5ba4-49ad-8d5d-dc6837f70024,511.49,8,pharmacy,0,9.1,1,0,0,normal
4912aa84-9c6b-4344-8776-62fb8fe9c795,101.66,9,fuel,0,10.32,1,0,0,normal
f03b0e79-64fd-4b2b-81c3-44ce5be828b8,1035.81,14,transport,0,0.73,2,1,0,normal
cffd7e41-88f0-42d0-b5f5-ed8e4db84c7c,125.64,13,education,0,2.91,1,0,0,normal
6246d5d2-4463-4021-af5b-6fd1242c6809,440.04,7,transport,0,6.31,1,0,0,normal
ed23c32b-b55a-485a-b356-a485e892a7c6,1072.66,10,restaurant,0,0.28,1,0,0,normal
8797b850-a05e-440f-a982-fac1ad365dac,123.51,5,grocery,0,0.39,3,0,0,normal
bc64c6c4-59b1-40a2-9596-1b751a4c481a,486.92,18,electronics,0,1.03,2,0,0,normal
3fa70fd6-7f0f-4430-b5c3-f4371b899ca4,335.75,8,fuel,0,0.26,3,1,0,normal
e159229d-3315-4cde-8779-ae28c461fda0,647.49,16,electronics,0,0.23,1,0,0,normal
643c35e5-2795-440f-b55b-c051053045b5,381.75,21,electronics,0,4.02,3,1,0,normal
20a52dd5-ec78-4a2d-891b-21d1902e01df,362.63,11,grocery,0,1.56,1,0,0,normal
7f6daf2c-1385-469a-9651-c09e680de097,594.93,9,clothing,0,0.03,1,0,0,normal
1333d202-67eb-4218-ae3e-d61493119355,96.94,16,education,0,0.11,1,0,0,normal
731b30ae-7d16-4ee7-8155-a112a40a4c6d,91.8,13,transport,0,3.71,1,0,0,normal
c93c94e2-bd22-4cef-b43a-aa3c8bda9422,469.0,14,clothing,0,0.45,1,0,0,normal
04a6815e-18b0-4b66-935a-a7c0a2fed9cc,201.07,14,pharmacy,0,9.65,1,0,0,normal
8816f968-433d-4e58-9b09-f0f69916d05c,158.35,12,grocery,0,5.78,1,0,0,normal
8b3274d6-3c5f-4121-874e-9c2495cc4044,1433.92,9,pharmacy,1,2.92,1,1,0,normal
2e195b80-1430-4285-8ab9-2bb8de13f970,21.67,16,pharmacy,0,6.88,2,0,0,normal
cc8c4901-84ed-46da-a3ac-7c9578234234,192.93,21,clothing,0,12.09,2,0,0,normal
440b7f18-5052-4eae-81e2-e07ce1e2e191,53.82,10,pharmacy,0,2.35,2,0,0,normal
5399a28d-1fbf-42d4-b614-2669c7d9010f,122.38,18,education,0,1.93,1,0,0,normal
5dd1423c-f19d-4941-a147-1db0fcb188db,1257.32,18,transport,0,1.56,1,0,0,normal
7d3a8504-cba0-4d13-a0dd-4ba9d03e942d,26.31,11,utilities,0,1.09,2,0,0,normal
1ed9f811-9616-4786-a38c-701b0a9fded8,627.81,17,utilities,0,0.47,2,0,0,normal
5a1d3f10-401c-4f52-bada-7fd824358b22,1076.71,13,entertainment,0,4.11,1,0,0,normal
b646b188-358c-4057-8101-3f5aa6c75fa3,561.44,12,entertainment,0,1.24,3,0,0,normal
19b63df3-a177-4c67-8f05-4336a6f77d5d,224.27,8,grocery,0,4.41,2,0,0,normal
258dd081-2783-42f3-8b96-2ff85dd39d14,521.51,12,transport,0,6.38,1,0,0,normal
4a72ae74-9ffe-4217-9c1d-17fa82dfe3a9,101.08,12,pharmacy,0,0.05,1,0,0,normal
330dd3ce-536d-4d7c-ab97-9c61a68a8e9d,78.35,9,fuel,0,3.96,2,0,0,normal
43c17d0b-46d3-451e-97e6-64e1e96086a1,482.69,15,fuel,0,1.72,1,0,0,normal
c5c59875-64bb-406c-9251-eddf180dd2b9,381.79,9,electronics,0,4.88,1,0,0,normal
8d402201-3ba9-4370-a99f-4c4bcd535126,1585.42,10,fuel,0,1.37,1,1,0,normal
3e794fb5-3cf3-41a2-91db-faf4d1b0066a,26248.78,13,transport,1,409.05,2,1,1,device_geo_jump
424d75b0-43d4-42fb-9e99-5e608082c76e,751.55,14,clothing,0,12.22,1,1,0,normal
7bc771d5-d334-450c-ba91-406607d02a14,131.28,19,utilities,0,0.08,2,0,0,normal
8e751dba-1f55-4953-8684-86c4421e757a,32.79,12,utilities,0,9.41,2,0,0,normal
5eea2473-a82a-4a6d-8fd8-0c2ab8a54367,154.68,17,entertainment,0,1.3,3,0,0,normal
ec4c2214-f754-442f-a40b-eabb332ed1c9,169.26,13,entertainment,0,8.17,1,1,0,normal
b3206633-3b6b-48c5-87c4-0cee6a21104d,136.19,4,utilities,0,18.1,2,0,0,normal
74a1ed0a-a49c-4473-afc7-85cb34bb5718,710.15,23,restaurant,0,1.51,1,0,0,normal
442a6685-5b80-4976-8f6a-3610d8168125,96.21,10,education,0,6.45,3,0,0,normal
1bb4b42d-7c64-4f20-b1a2-19cb0a4028f9,427.04,8,entertainment,0,9.42,2,0,0,normal
c41fe48e-ff58-4bee-a6ce-53cad92a0d1c,539.11,9,restaurant,0,2.94,1,0,0,normal
84439826-2728-4dad-9d1e-d40bff80b994,130.61,15,entertainment,0,2.13,1,1,0,normal
09a81956-f382-4a88-bdbf-ead70b44f629,36900.91,17,pharmacy,1,716.24,3,0,1,device_geo_jump
7c0077cc-1a36-48f5-a30e-ceab1717ad53,320.17,18,grocery,0,0.61,2,0,0,normal
d1fe5571-0140-49dc-b64a-95e91177699e,658.9,8,grocery,0,6.47,2,0,0,normal
db7f8727-312d-49ea-9272-037fce99a567,1161.17,21,electronics,0,0.03,4,0,0,normal
b88c73ee-f5bb-4c3c-8666-9ce25c41f57a,913.74,17,electronics,0,6.64,2,0,0,normal
d4c500b5-5458-48cb-963e-de116cb737a8,54.72,17,entertainment,0,1.24,1,0,0,normal
2512100a-e5d3-482f-9ee9-b2e104e5d861,120.3,8,utilities,0,2.76,1,0,0,normal
07797919-533e-4f37-b75e-91de3f9e8264,457.38,14,transport,0,0.19,1,1,0,normal
a07a2057-289e-48c0-88ff-90ee4f1920a4,91.43,1,pharmacy,0,0.56,1,0,0,normal
7e43dfde-bd77-4fd7-bb38-a9b0c6687c8c,38897.47,14,transport,1,879.15,3,0,1,device_geo_jump
3ffd2ab7-2279-449c-af3a-4be7f9d1208d,687.09,11,clothing,0,4.96,1,0,0,normal
2c807314-bea0-409d-ab27-f2f67f65e578,776.06,13,electronics,0,3.78,1,0,0,normal
f4992ab5-a05b-46a7-a33c-42fffd356ff6,322.91,13,education,0,15.17,2,0,0,normal
a1f9f990-7e73-4a61-bd47-4664ea717eee,22.94,11,restaurant,0,6.22,3,0,0,normal
c5670f32-5249-4d97-afef-153e04626dcc,155.91,9,entertainment,0,1.26,1,0,0,normal
921b0762-bdb1-4219-bfa4-af13731b6407,141.97,22,entertainment,0,0.08,1,0,0,normal
0cbd0b45-bfa6-41be-ad22-d98dd7b158aa,92.65,8,education,0,16.65,1,0,0,normal
03b84409-c3d2-400c-8626-cfb6f52e997c,140.43,18,pharmacy,0,3.49,1,0,0,normal
9a1f774e-6347-4d78-b99b-185429377cb5,94.05,22,pharmacy,0,1.99,2,0,0,normal
2bd058e6-71d6-441c-b577-09342b200d06,577.91,7,transport,0,0.33,2,0,0,normal
ef334c3f-abc0-4c14-a281-f32ba07b3ff8,22606.77,22,utilities,1,1429.09,2,1,1,device_geo_jump
a254a556-b141-4be6-927b-ecfb3cb968cc,326.95,11,clothing,1,5.52,2,0,0,normal
4a7af814-d9bf-4b74-b396-56ef355ec6f0,1191.08,15,utilities,0,0.08,1,0,0,normal
47b150b2-89c2-4717-89d5-200301fa8419,316.92,11,transport,0,6.85,1,0,0,normal
50e05f7c-56f5-47da-a8d4-c7216ba980a5,252.65,9,transport,0,4.68,1,0,0,normal
fb7194df-c5ac-4845-a6f4-0ef521c6066f,98.53,19,utilities,0,0.53,1,0,0,normal
75c6d895-4070-46b4-a957-daa97c5aaf36,412.0,14,clothing,0,7.16,3,0,0,normal
d72e95c2-2fbe-444c-b864-bf84457ad481,321.08,19,fuel,0,2.74,2,0,0,normal
3179544b-f705-4c60-a85f-8f0cae54d444,455.58,21,grocery,0,0.56,2,0,0,normal
e300902e-8b57-4730-9531-bdb790edd7d2,141.3,11,grocery,1,1.34,2,0,0,normal
08485e92-6a09-4f05-91cf-ee1ee925de1f,103.13,17,clothing,0,0.84,2,0,0,normal
7f60f4ea-e9b7-4d92-aafc-e0b402d90fef,29.25,15,education,0,3.92,1,0,0,normal
219dab08-2bfb-4b85-87fd-151bee924cd0,85493.1,3,transport,1,796.83,2,1,1,late_night_high
4ae12824-bdf0-46ba-83ce-420cb3abbf64,117.57,20,entertainment,0,6.28,3,0,0,normal
49d7f8ff-97e3-417e-b0d9-e25014a45a13,432.58,14,fuel,0,1.87,2,0,0,normal
a8f7bd83-0d80-49d5-8b15-42db789fb451,557.48,8,fuel,0,7.34,1,0,0,normal
bdb53b7d-5bfc-49da-bb48-2139c6aa77f0,99.37,10,restaurant,0,9.59,1,0,0,normal
1a0ce49a-f966-439a-b01d-dbf73299d8f7,59.15,12,clothing,0,2.45,1,0,0,normal
bd4d80a5-7549-4154-a4f2-c0b8ea8ba007,148.66,5,transport,0,1.29,1,0,0,normal
82738173-90d0-4b78-8ddf-237592c57e84,96.19,19,entertainment,0,0.1,2,0,0,normal
c4b70644-9d90-4840-aa3e-4a8a77fc229d,629.68,15,electronics,0,1.99,1,0,0,normal
799052b3-bda6-48ed-a0ed-26bb3a9b4704,272.81,10,electronics,0,0.34,1,0,0,normal
0bc86abb-cf35-4110-94a0-16f12a38697e,214.52,20,transport,0,0.56,1,0,0,normal
0154bc54-3b55-4b09-8c94-d1ad0191a693,157.89,0,transport,0,0.23,1,0,0,normal
b24449dd-7ab5-44cc-9b9b-6c3c4db524aa,1439.79,17,utilities,0,0.61,1,0,0,normal
b673318d-a2fc-45a9-a73e-2bd4d481609d,20062.68,10,entertainment,1,780.42,3,1,1,device_geo_jump
d20666b6-a67f-43da-afb4-ce6aaf346dc0,120.17,10,pharmacy,0,10.17,1,0,0,normal
fbb9eebe-d7b1-4e60-bf0e-4bab6b2a0090,352.07,18,education,0,4.48,1,0,0,normal
5e50c148-8e4d-425b-bf9d-0bcd71895fc1,346.51,16,utilities,0,0.31,2,1,0,normal
7373cd33-63b8-4143-abbe-c3b10b62d320,81.3,19,pharmacy,0,1.87,1,0,0,normal
36ac1947-b5c2-41f0-b22c-4ef8333e9793,2547.47,16,clothing,0,1.02,1,0,0,normal
86a8a2a1-beff-4604-a0d7-5695c76b5181,721.81,10,entertainment,0,0.05,1,0,0,normal
c5fefab8-8b2f-43ef-8138-7128e82515ad,63.19,12,grocery,0,0.83,1,0,0,normal
79ae7e86-d1a6-46cc-a879-235ed23aae76,460.97,17,utilities,0,0.22,1,0,0,normal
5b0d698c-d34c-4f26-8fa1-f2918cca9e96,1882.08,8,grocery,0,1.39,3,0,0,normal
e60f894a-c6e5-4c00-9426-0967ec2aef57,968.35,14,restaurant,0,2.77,2,0,0,normal
afbee7a0-b8c6-432b-b862-20246eb8375f,219.86,9,clothing,0,1.59,1,0,0,normal
444bde1f-df69-416c-af26-c9f99e0cbe62,132.56,12,restaurant,1,13.34,3,0,0,normal
ac0fb7b5-b734-4ab7-a7d9-2fd1677847c1,1885.73,19,pharmacy,0,6.16,3,0,0,normal
62d29668-2c9d-4c5e-9c96-8c32c10e09e2,236.92,14,restaurant,0,9.93,3,0,0,normal
d4361e87-a08f-4f38-995a-37c89a09fc4c,80.06,13,pharmacy,0,3.5,2,0,0,normal
17586d82-3981-46a1-816a-a2880f40eac7,1646.28,22,entertainment,0,57.08,20,0,1,velocity_attack
9f8456dd-ccef-49e8-b9b8-35113ec316f8,291.91,14,restaurant,0,0.3,2,0,0,normal
a0565088-c123-4a7e-bca5-0cce2df59d1d,750.84,11,fuel,0,8.22,2,0,0,normal
df3b285d-9eb6-455c-8eea-d75bde234f95,34205.1,2,pharmacy,1,291.4,1,1,1,late_night_high
87eb226a-db5c-4048-932e-0958fa5bdc65,191.96,9,restaurant,0,1.53,1,1,0,normal
0642d082-ff24-46d9-8082-e1bbb684547c,162.77,15,grocery,0,19.89,1,0,0,normal
4642e1e0-a0ea-4cce-8df4-15d3b66c0bc7,266.18,10,restaurant,0,2.22,3,0,0,normal
33d179e2-5350-4367-8a08-e7d1cacd69ff,141.05,19,education,0,3.62,1,0,0,normal
6f5061df-5799-42df-8fe2-05e8c8c01253,1476.72,11,clothing,0,12.62,12,0,1,velocity_attack
4eb11c2d-50bf-4721-8c86-018ec65daa7e,197.01,14,transport,0,0.31,3,0,0,normal
4b958629-25d1-4ee4-93d5-148fc5278db9,54.74,17,utilities,0,1.94,4,1,0,normal
89115cdd-6295-41ed-b2ef-c843eb3faaf2,1182.9,20,grocery,0,0.38,3,0,0,normal
0d40158d-7426-4ba8-b707-8ec408c53edc,1039.84,15,clothing,0,2.53,1,0,0,normal
e0b077ad-5ac2-4754-a7ba-6679878dc265,1054.35,10,transport,0,3.56,1,0,0,normal
1fa47ec7-dcc7-4fb7-a6a3-af753bf088f0,556.64,14,utilities,0,0.3,2,0,0,normal
b08b3441-163c-44e2-b94b-574f1c8e2b8f,193.28,17,fuel,0,2.78,2,0,0,normal
626d42ce-df7a-4dfc-8f91-a0af47200d93,59.59,10,pharmacy,0,5.83,2,0,0,normal
de54e464-8f7e-4754-a426-1f9883c0834f,251.85,7,entertainment,1,1.18,2,0,0,normal
329d7225-84b6-4dec-9132-af17df4877f7,207.76,6,electronics,0,8.93,2,0,0,normal
e38ddd61-0d6d-41a5-8e41-ed1ca893a259,244.09,15,clothing,0,0.52,1,0,0,normal
362c7276-5bd5-4573-92b9-e84e65e247d9,440.21,6,pharmacy,0,2.79,1,0,0,normal
2165f3d1-1a6c-461f-9ce7-e5643b58be9e,1171.24,7,entertainment,0,0.08,4,0,0,normal
a9b8e801-dd34-4250-9772-953a4383053b,183.52,20,pharmacy,0,1.27,2,0,0,normal
363282d8-e3b7-4328-8f23-a1c46a165abf,525.41,11,pharmacy,0,3.59,1,0,0,normal
845168a5-285c-4a23-8edc-7968862381d5,184.77,14,transport,0,8.08,2,0,0,normal
a455ab17-561e-4d18-87ca-ca423efa3474,264.96,16,utilities,0,8.18,1,0,0,normal
2474f074-8066-49a7-b434-a7177dc12f06,112.78,14,grocery,0,14.29,1,0,0,normal
f2ee9c36-27d4-4486-afc0-4c70ca1025c7,19412.36,14,restaurant,1,908.85,2,1,1,device_geo_jump
eac905a7-2bfa-40d1-91d0-aea981ac617b,203.39,12,entertainment,0,4.29,1,0,0,normal
556f3481-d6ab-4512-9209-0d750778d7f3,156.02,17,electronics,0,0.47,2,0,0,normal
96b75f8a-c9e9-4939-8ae9-48766d02f4eb,141.75,15,fuel,0,4.93,1,0,0,normal
a6a8dd83-fd49-4e3f-bc1c-5232fb7e0aa6,79.12,19,pharmacy,0,5.23,1,0,0,normal
748a8e73-b257-45c6-bfcf-35ca7cab969f,519.67,12,pharmacy,0,0.59,2,0,0,normal
35716604-1bee-4ccb-8fea-c4598a6610a2,253.36,11,entertainment,0,0.09,1,0,0,normal
c50e5bbe-19c5-49c3-9f7d-f40b92b2bf3b,124.59,12,utilities,0,3.61,2,0,0,normal
44dfdd17-6350-40fe-a01a-d23cbbfdef5b,301.15,16,education,0,1.9,1,0,0,normal
35449af0-d438-4de0-a40d-6d7900bc0c3b,105.94,13,pharmacy,0,8.64,3,0,0,normal
c0ef3fa3-b81a-43bb-b95d-0161512eee33,736.71,21,electronics,0,0.4,1,0,0,normal
721df881-f3bb-44af-88de-2af68bba6737,558.59,7,transport,0,1.04,1,0,0,normal
2ba3ca9f-8b46-4d1f-be1d-d5773a674f33,694.91,7,entertainment,0,9.81,1,0,0,normal
939868c0-33a0-45e1-8bb7-972a777e8d31,468.32,15,clothing,0,1.46,4,1,0,normal
b26eb00b-9665-47c5-b780-576a7c77d21f,484.86,12,restaurant,0,3.45,2,0,0,normal
38ccd6cd-c3b6-45ba-a1b1-7c472f91cccc,3888.79,2,fuel,0,90.72,12,0,1,velocity_attack
451a59bb-d081-4f24-a2ea-89db173622c1,68.45,21,clothing,0,1.83,1,0,0,normal
fe9f8183-e91b-4560-883c-ae63809bb888,136.49,10,education,0,5.56,2,0,0,normal
2d4c4a23-acd1-4ae5-a5dc-57326065e04d,298.47,19,transport,0,0.44,1,0,0,normal
b8fb86b4-fd15-4394-ab71-92f91e3b26fb,86.08,22,pharmacy,0,2.34,2,0,0,normal
321d5f48-3518-4cb4-ae63-724818564cab,90.88,18,entertainment,0,6.67,1,0,0,normal
5bba5711-fcf9-4d55-9de7-bcc73e7fa769,271.26,20,clothing,0,10.98,1,0,0,normal
5b871768-642d-424c-ae6c-587fa3a122d2,254.36,9,restaurant,0,3.03,2,0,0,normal
2afe562b-4d8e-4245-b2dc-1e340b2b027b,324.42,12,fuel,0,4.3,1,0,0,normal
0f44a9a4-3460-418d-af0d-ec083d5f66b2,51.94,11,restaurant,0,1.81,1,0,0,normal
5762b99a-db8b-4c47-828d-142848ea8b56,401.9,16,utilities,0,2.77,1,0,0,normal
7a3ad2ad-34f5-49dc-8d94-cfd5d69fc617,519.02,11,entertainment,0,3.5,1,0,0,normal
a6313e6b-a12b-440b-b207-f15f618b3ddf,6682.75,13,transport,0,80.0,8,0,1,velocity_attack
22626a34-12c9-4682-bd4c-86ade2da6d9f,735.8,15,transport,0,0.79,1,0,0,normal
38aae6c9-de1f-4365-af79-6335713b612a,528.73,13,grocery,0,0.0,1,0,0,normal
e835c3fa-46b8-4533-9996-000380b46ece,540.92,18,transport,0,1.29,1,0,0,normal
7e7c6185-ad27-4196-b3f7-68f6b3bdae4d,632.23,15,pharmacy,0,4.33,1,0,0,normal
14b28cae-4e1b-4a37-b49d-869a9ff1cce3,234.71,13,entertainment,0,10.82,1,0,0,normal
fa5942c7-0c52-4840-a458-5082dfd6e17a,80.08,11,education,0,7.56,2,0,0,normal
72291163-0086-49f3-9891-7b07150a2cf0,82.45,16,clothing,0,0.84,1,0,0,normal
3f84d4a7-0b7c-4cb1-8a0b-3b68c65fb393,235.21,9,restaurant,0,2.86,1,0,0,normal
152a9320-580c-49ef-8545-b3b81be1d2c9,439.58,17,pharmacy,0,3.28,2,0,0,normal
c4b68a43-75c3-48c4-8faf-50bca05bf3f4,141.94,7,utilities,0,1.36,1,0,0,normal
36cfa39a-2b75-4381-bc21-36b1bfbb7e66,692.31,20,utilities,0,2.08,2,0,0,normal
3191743c-7ee3-446c-8132-1540c7966e91,87.39,10,entertainment,0,0.1,1,0,0,normal
fa340311-4cf3-487a-bf1a-cb644341de24,602.51,13,fuel,0,3.72,1,0,0,normal
